id,device_id,manufacturer,event_type,event_ts,longitude,latitude,iot_signal_1,iot_signal_2,iot_signal_3,iot_signal_4
10656,0x1000000000000,AIAI Inc.,tank below 10%,2023-12-01 17:36:00,-93.9,41.51341,2.0,1013.0,52.0,104.0
10657,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 17:37:00,-93.9,41.51341,3.0,1001.0,52.0,107.0
10658,0x1000000000006,AIAI Inc.,device error,2023-12-01 17:38:00,-93.9,41.51341,1.0,1010.0,50.0,106.0
10659,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 17:39:00,-93.9,41.51341,5.0,1015.0,50.0,106.0
10660,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 17:40:00,-93.9,41.51341,3.0,1001.0,54.0,103.0
10661,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 17:41:00,-93.9,41.51341,3.0,1004.0,52.0,100.0
10662,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 17:42:00,-93.9,41.51341,2.0,1017.0,50.0,103.0
10663,0x1000000000007,Hot Data Ltd,device error,2023-12-01 17:43:00,-93.9,41.51341,2.0,1012.0,50.0,102.0
10664,0x1000000000000,AIAI Inc.,tank below 10%,2023-12-01 17:44:00,-93.9,41.51341,6.0,1000.0,53.0,104.0
10665,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 17:45:00,-93.9,41.51341,7.0,1005.0,52.0,106.0
10666,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 17:46:00,-93.9,41.51341,8.0,1019.0,52.0,104.0
10667,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 17:47:00,-93.9,41.51341,8.0,1010.0,52.0,101.0
10668,0x1000000000004,Hot Data Ltd,device error,2023-12-01 17:48:00,-93.9,41.51341,4.0,1001.0,52.0,105.0
10669,0x1000000000004,Hot Data Ltd,device error,2023-12-01 17:49:00,-93.9,41.51341,6.0,1015.0,52.0,104.0
10670,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 17:50:00,-93.9,41.51341,6.0,1018.0,54.0,105.0
10671,0x1000000000008,New World Corp,device error,2023-12-01 17:51:00,-93.9,41.51341,8.0,1008.0,55.0,102.0
10672,0x1000000000003,AIAI Inc.,device error,2023-12-01 17:52:00,-93.9,41.51341,5.0,1001.0,51.0,100.0
10673,0x1000000000005,New World Corp,tank below 10%,2023-12-01 17:53:00,-93.9,41.51341,7.0,1006.0,54.0,106.0
10674,0x1000000000007,Hot Data Ltd,device error,2023-12-01 17:54:00,-93.9,41.51341,5.0,1001.0,50.0,103.0
10675,0x1000000000001,Hot Data Ltd,system malfunction,2023-12-01 17:55:00,-93.9,41.51341,10.0,1007.0,54.0,101.0
10676,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 17:56:00,-93.9,41.51341,1.0,1016.0,54.0,103.0
10677,0x1000000000002,New World Corp,device error,2023-12-01 17:57:00,-93.9,41.51341,5.0,1015.0,51.0,103.0
10678,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 17:58:00,-93.9,41.51341,4.0,1017.0,50.0,107.0
10679,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 17:59:00,-93.9,41.51341,8.0,1005.0,51.0,101.0
10680,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 18:00:00,-93.9,41.51341,4.0,1006.0,55.0,100.0
10681,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 18:01:00,-93.9,41.51341,6.0,1002.0,55.0,102.0
10682,0x1000000000001,Hot Data Ltd,device error,2023-12-01 18:02:00,-93.9,41.51341,3.0,1014.0,55.0,107.0
10683,0x1000000000003,AIAI Inc.,device error,2023-12-01 18:03:00,-93.9,41.51341,3.0,1001.0,54.0,107.0
10684,0x1000000000001,Hot Data Ltd,device error,2023-12-01 18:04:00,-93.9,41.51341,3.0,1019.0,50.0,102.0
10685,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 18:05:00,-93.9,41.51341,8.0,1008.0,55.0,101.0
10686,0x1000000000009,AIAI Inc.,device error,2023-12-01 18:06:00,-93.9,41.51341,1.0,1009.0,54.0,104.0
10687,0x1000000000008,New World Corp,tank below 10%,2023-12-01 18:07:00,-93.9,41.51341,6.0,1009.0,53.0,104.0
10688,0x1000000000008,New World Corp,tank below 10%,2023-12-01 18:08:00,-93.9,41.51341,8.0,1011.0,54.0,101.0
10689,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 18:09:00,-93.9,41.51341,6.0,1011.0,51.0,103.0
10690,0x1000000000008,New World Corp,tank below 10%,2023-12-01 18:10:00,-93.9,41.51341,10.0,1006.0,54.0,104.0
10691,0x1000000000002,New World Corp,device error,2023-12-01 18:11:00,-93.9,41.51341,9.0,1004.0,51.0,104.0
10692,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 18:12:00,-93.9,41.51341,3.0,1006.0,53.0,100.0
10693,0x1000000000007,Hot Data Ltd,device error,2023-12-01 18:13:00,-93.9,41.51341,9.0,1009.0,52.0,102.0
10694,0x1000000000005,New World Corp,tank below 5%,2023-12-01 18:14:00,-93.9,41.51341,7.0,1019.0,53.0,102.0
10695,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 18:15:00,-93.9,41.51341,6.0,1000.0,55.0,101.0
10696,0x1000000000002,New World Corp,system malfunction,2023-12-01 18:16:00,-93.9,41.51341,9.0,1019.0,54.0,101.0
10697,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 18:17:00,-93.9,41.51341,1.0,1005.0,54.0,102.0
10698,0x1000000000005,New World Corp,system malfunction,2023-12-01 18:18:00,-93.9,41.51341,5.0,1001.0,51.0,101.0
10699,0x1000000000005,New World Corp,tank below 5%,2023-12-01 18:19:00,-93.9,41.51341,8.0,1003.0,51.0,106.0
10700,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 18:20:00,-93.9,41.51341,3.0,1010.0,54.0,101.0
10701,0x1000000000008,New World Corp,tank below 5%,2023-12-01 18:21:00,-93.9,41.51341,4.0,1015.0,51.0,100.0
10702,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 18:22:00,-93.9,41.51341,2.0,1013.0,54.0,105.0
10703,0x1000000000004,Hot Data Ltd,tank below 10%,2023-12-01 18:23:00,-93.9,41.51341,4.0,1016.0,55.0,102.0
10704,0x1000000000005,New World Corp,device error,2023-12-01 18:24:00,-93.9,41.51341,3.0,1008.0,53.0,101.0
10705,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 18:25:00,-93.9,41.51341,4.0,1013.0,53.0,100.0
10706,0x1000000000005,New World Corp,device error,2023-12-01 18:26:00,-93.9,41.51341,6.0,1020.0,54.0,102.0
10707,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 18:27:00,-93.9,41.51341,5.0,1006.0,51.0,103.0
10708,0x1000000000005,New World Corp,system malfunction,2023-12-01 18:28:00,-93.9,41.51341,6.0,1011.0,52.0,106.0
10709,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 18:29:00,-93.9,41.51341,3.0,1015.0,53.0,104.0
10710,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 18:30:00,-93.9,41.51341,4.0,1011.0,52.0,101.0
10711,0x1000000000008,New World Corp,device error,2023-12-01 18:31:00,-93.9,41.51341,5.0,1006.0,52.0,103.0
10712,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 18:32:00,-93.9,41.51341,4.0,1005.0,55.0,105.0
10713,0x1000000000000,AIAI Inc.,device error,2023-12-01 18:33:00,-93.9,41.51341,9.0,1005.0,53.0,105.0
10714,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 18:34:00,-93.9,41.51341,4.0,1013.0,50.0,106.0
10715,0x1000000000002,New World Corp,tank below 10%,2023-12-01 18:35:00,-93.9,41.51341,6.0,1009.0,50.0,104.0
10716,0x1000000000002,New World Corp,device error,2023-12-01 18:36:00,-93.9,41.51341,6.0,1003.0,53.0,103.0
10717,0x1000000000006,AIAI Inc.,device error,2023-12-01 18:37:00,-93.9,41.51341,9.0,1004.0,52.0,105.0
10718,0x1000000000001,Hot Data Ltd,device error,2023-12-01 18:38:00,-93.9,41.51341,2.0,1011.0,51.0,100.0
10719,0x1000000000004,Hot Data Ltd,device error,2023-12-01 18:39:00,-93.9,41.51341,3.0,1017.0,53.0,103.0
10720,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 18:40:00,-93.9,41.51341,6.0,1004.0,54.0,101.0
10721,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 18:41:00,-93.9,41.51341,7.0,1019.0,50.0,104.0
10722,0x1000000000004,Hot Data Ltd,tank below 10%,2023-12-01 18:42:00,-93.9,41.51341,4.0,1012.0,51.0,105.0
10723,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 18:43:00,-93.9,41.51341,8.0,1017.0,53.0,106.0
10724,0x1000000000008,New World Corp,device error,2023-12-01 18:44:00,-93.9,41.51341,6.0,1014.0,51.0,102.0
10725,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 18:45:00,-93.9,41.51341,7.0,1015.0,54.0,107.0
10726,0x1000000000001,Hot Data Ltd,device error,2023-12-01 18:46:00,-93.9,41.51341,6.0,1008.0,51.0,101.0
10727,0x1000000000003,AIAI Inc.,device error,2023-12-01 18:47:00,-93.9,41.51341,5.0,1014.0,51.0,102.0
10728,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 18:48:00,-93.9,41.51341,7.0,1016.0,53.0,106.0
10729,0x1000000000007,Hot Data Ltd,device error,2023-12-01 18:49:00,-93.9,41.51341,4.0,1020.0,52.0,107.0
10730,0x1000000000000,AIAI Inc.,device error,2023-12-01 18:50:00,-93.9,41.51341,3.0,1001.0,52.0,102.0
10731,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 18:51:00,-93.9,41.51341,9.0,1015.0,55.0,103.0
10732,0x1000000000004,Hot Data Ltd,device error,2023-12-01 18:52:00,-93.9,41.51341,8.0,1006.0,53.0,105.0
10733,0x1000000000004,Hot Data Ltd,tank below 10%,2023-12-01 18:53:00,-93.9,41.51341,2.0,1019.0,52.0,106.0
10734,0x1000000000008,New World Corp,device error,2023-12-01 18:54:00,-93.9,41.51341,9.0,1013.0,53.0,104.0
10735,0x1000000000006,AIAI Inc.,device error,2023-12-01 18:55:00,-93.9,41.51341,3.0,1019.0,53.0,106.0
10736,0x1000000000008,New World Corp,system malfunction,2023-12-01 18:56:00,-93.9,41.51341,3.0,1011.0,52.0,106.0
10737,0x1000000000002,New World Corp,tank below 5%,2023-12-01 18:57:00,-93.9,41.51341,6.0,1004.0,50.0,103.0
10738,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 18:58:00,-93.9,41.51341,1.0,1009.0,51.0,103.0
10739,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 18:59:00,-93.9,41.51341,9.0,1014.0,52.0,103.0
10740,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 19:00:00,-93.9,41.51341,4.0,1005.0,50.0,103.0
10741,0x1000000000008,New World Corp,tank below 5%,2023-12-01 19:01:00,-93.9,41.51341,2.0,1005.0,52.0,102.0
10742,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 19:02:00,-93.9,41.51341,9.0,1005.0,55.0,107.0
10743,0x1000000000004,Hot Data Ltd,device error,2023-12-01 19:03:00,-93.9,41.51341,7.0,1019.0,53.0,103.0
10744,0x1000000000001,Hot Data Ltd,system malfunction,2023-12-01 19:04:00,-93.9,41.51341,3.0,1002.0,51.0,105.0
10745,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 19:05:00,-93.9,41.51341,10.0,1013.0,52.0,103.0
10746,0x1000000000000,AIAI Inc.,device error,2023-12-01 19:06:00,-93.9,41.51341,3.0,1003.0,52.0,101.0
10747,0x1000000000007,Hot Data Ltd,device error,2023-12-01 19:07:00,-93.9,41.51341,8.0,1004.0,51.0,104.0
10748,0x1000000000005,New World Corp,tank below 10%,2023-12-01 19:08:00,-93.9,41.51341,6.0,1017.0,53.0,105.0
10749,0x1000000000000,AIAI Inc.,device error,2023-12-01 19:09:00,-93.9,41.51341,8.0,1004.0,54.0,102.0
10750,0x1000000000004,Hot Data Ltd,device error,2023-12-01 19:10:00,-93.9,41.51341,5.0,1007.0,54.0,104.0
10751,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 19:11:00,-93.9,41.51341,8.0,1002.0,52.0,102.0
10752,0x1000000000002,New World Corp,tank below 5%,2023-12-01 19:12:00,-93.9,41.51341,7.0,1005.0,53.0,100.0
10753,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 19:13:00,-93.9,41.51341,7.0,1009.0,52.0,103.0
10754,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 19:14:00,-93.9,41.51341,10.0,1003.0,54.0,102.0
10755,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 19:15:00,-93.9,41.51341,4.0,1001.0,53.0,106.0
10756,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 19:16:00,-93.9,41.51341,5.0,1007.0,51.0,104.0
10757,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 19:17:00,-93.9,41.51341,3.0,1015.0,50.0,102.0
10758,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 19:18:00,-93.9,41.51341,8.0,1011.0,52.0,105.0
10759,0x1000000000002,New World Corp,tank below 5%,2023-12-01 19:19:00,-93.9,41.51341,1.0,1003.0,52.0,101.0
10760,0x1000000000005,New World Corp,tank below 10%,2023-12-01 19:20:00,-93.9,41.51341,4.0,1013.0,54.0,103.0
10761,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 19:21:00,-93.9,41.51341,4.0,1005.0,54.0,105.0
10762,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 19:22:00,-93.9,41.51341,1.0,1011.0,53.0,102.0
10763,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 19:23:00,-93.9,41.51341,6.0,1007.0,54.0,103.0
10764,0x1000000000005,New World Corp,system malfunction,2023-12-01 19:24:00,-93.9,41.51341,2.0,1019.0,51.0,107.0
10765,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 19:25:00,-93.9,41.51341,3.0,1012.0,50.0,101.0
10766,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 19:26:00,-93.9,41.51341,5.0,1018.0,52.0,103.0
10767,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 19:27:00,-93.9,41.51341,4.0,1015.0,52.0,107.0
10768,0x1000000000008,New World Corp,tank below 5%,2023-12-01 19:28:00,-93.9,41.51341,5.0,1004.0,51.0,105.0
10769,0x1000000000008,New World Corp,tank below 5%,2023-12-01 19:29:00,-93.9,41.51341,3.0,1017.0,51.0,102.0
10770,0x1000000000004,Hot Data Ltd,device error,2023-12-01 19:30:00,-93.9,41.51341,2.0,1007.0,50.0,100.0
10771,0x1000000000002,New World Corp,system malfunction,2023-12-01 19:31:00,-93.9,41.51341,6.0,1013.0,51.0,105.0
10772,0x1000000000004,Hot Data Ltd,device error,2023-12-01 19:32:00,-93.9,41.51341,6.0,1019.0,51.0,103.0
10773,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 19:33:00,-93.9,41.51341,9.0,1012.0,54.0,105.0
10774,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 19:34:00,-93.9,41.51341,6.0,1008.0,52.0,104.0
10775,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 19:35:00,-93.9,41.51341,3.0,1010.0,55.0,102.0
10776,0x1000000000009,AIAI Inc.,device error,2023-12-01 19:36:00,-93.9,41.51341,5.0,1020.0,50.0,105.0
10777,0x1000000000005,New World Corp,tank below 5%,2023-12-01 19:37:00,-93.9,41.51341,3.0,1015.0,54.0,104.0
10778,0x1000000000005,New World Corp,tank below 5%,2023-12-01 19:38:00,-93.9,41.51341,4.0,1006.0,54.0,103.0
10779,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 19:39:00,-93.9,41.51341,9.0,1005.0,51.0,103.0
10780,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 19:40:00,-93.9,41.51341,7.0,1002.0,51.0,102.0
10781,0x1000000000001,Hot Data Ltd,device error,2023-12-01 19:41:00,-93.9,41.51341,6.0,1016.0,52.0,102.0
10782,0x1000000000002,New World Corp,tank below 10%,2023-12-01 19:42:00,-93.9,41.51341,4.0,1017.0,50.0,103.0
10783,0x1000000000005,New World Corp,system malfunction,2023-12-01 19:43:00,-93.9,41.51341,5.0,1015.0,51.0,100.0
10784,0x1000000000008,New World Corp,tank below 5%,2023-12-01 19:44:00,-93.9,41.51341,6.0,1011.0,54.0,103.0
10785,0x1000000000007,Hot Data Ltd,device error,2023-12-01 19:45:00,-93.9,41.51341,6.0,1019.0,51.0,103.0
10786,0x1000000000002,New World Corp,device error,2023-12-01 19:46:00,-93.9,41.51341,7.0,1012.0,52.0,101.0
10787,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 19:47:00,-93.9,41.51341,10.0,1016.0,55.0,102.0
10788,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 19:48:00,-93.9,41.51341,2.0,1008.0,52.0,105.0
10789,0x1000000000006,AIAI Inc.,device error,2023-12-01 19:49:00,-93.9,41.51341,9.0,1019.0,53.0,107.0
10790,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 19:50:00,-93.9,41.51341,4.0,1002.0,54.0,105.0
10791,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 19:51:00,-93.9,41.51341,6.0,1002.0,51.0,107.0
10792,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 19:52:00,-93.9,41.51341,5.0,1007.0,51.0,101.0
10793,0x1000000000006,AIAI Inc.,device error,2023-12-01 19:53:00,-93.9,41.51341,6.0,1017.0,51.0,102.0
10794,0x1000000000007,Hot Data Ltd,device error,2023-12-01 19:54:00,-93.9,41.51341,8.0,1012.0,53.0,101.0
10795,0x1000000000002,New World Corp,tank below 5%,2023-12-01 19:55:00,-93.9,41.51341,5.0,1004.0,50.0,105.0
10796,0x1000000000005,New World Corp,device error,2023-12-01 19:56:00,-93.9,41.51341,1.0,1015.0,55.0,100.0
10797,0x1000000000006,AIAI Inc.,device error,2023-12-01 19:57:00,-93.9,41.51341,7.0,1016.0,54.0,101.0
10798,0x1000000000008,New World Corp,tank below 5%,2023-12-01 19:58:00,-93.9,41.51341,2.0,1017.0,51.0,106.0
10799,0x1000000000005,New World Corp,device error,2023-12-01 19:59:00,-93.9,41.51341,8.0,1012.0,52.0,101.0
10800,0x1000000000004,Hot Data Ltd,device error,2023-12-01 20:00:00,-93.9,41.51341,1.0,1002.0,51.0,102.0
10801,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 20:01:00,-93.9,41.51341,2.0,1006.0,52.0,106.0
10802,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 20:02:00,-93.9,41.51341,3.0,1018.0,51.0,103.0
10803,0x1000000000006,AIAI Inc.,device error,2023-12-01 20:03:00,-93.9,41.51341,5.0,1001.0,53.0,102.0
10804,0x1000000000002,New World Corp,tank below 5%,2023-12-01 20:04:00,-93.9,41.51341,9.0,1010.0,54.0,101.0
10805,0x1000000000007,Hot Data Ltd,device error,2023-12-01 20:05:00,-93.9,41.51341,9.0,1018.0,51.0,107.0
10806,0x1000000000004,Hot Data Ltd,device error,2023-12-01 20:06:00,-93.9,41.51341,5.0,1005.0,51.0,106.0
10807,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 20:07:00,-93.9,41.51341,7.0,1015.0,55.0,104.0
10808,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 20:08:00,-93.9,41.51341,4.0,1017.0,51.0,101.0
10809,0x1000000000009,AIAI Inc.,device error,2023-12-01 20:09:00,-93.9,41.51341,2.0,1002.0,52.0,101.0
10810,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 20:10:00,-93.9,41.51341,2.0,1016.0,51.0,106.0
10811,0x1000000000002,New World Corp,system malfunction,2023-12-01 20:11:00,-93.9,41.51341,4.0,1015.0,53.0,106.0
10812,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 20:12:00,-93.9,41.51341,3.0,1006.0,51.0,103.0
10813,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 20:13:00,-93.9,41.51341,2.0,1015.0,53.0,106.0
10814,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 20:14:00,-93.9,41.51341,3.0,1019.0,51.0,106.0
10815,0x1000000000008,New World Corp,system malfunction,2023-12-01 20:15:00,-93.9,41.51341,4.0,1010.0,53.0,105.0
10816,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 20:16:00,-93.9,41.51341,5.0,1004.0,52.0,103.0
10817,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 20:17:00,-93.9,41.51341,10.0,1007.0,51.0,107.0
10818,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 20:18:00,-93.9,41.51341,5.0,1013.0,52.0,101.0
10819,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 20:19:00,-93.9,41.51341,6.0,1016.0,51.0,101.0
10820,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 20:20:00,-93.9,41.51341,4.0,1010.0,52.0,101.0
10821,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 20:21:00,-93.9,41.51341,7.0,1001.0,53.0,103.0
10822,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 20:22:00,-93.9,41.51341,2.0,1015.0,51.0,104.0
10823,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 20:23:00,-93.9,41.51341,5.0,1002.0,53.0,105.0
10824,0x1000000000002,New World Corp,device error,2023-12-01 20:24:00,-93.9,41.51341,1.0,1015.0,55.0,105.0
10825,0x1000000000002,New World Corp,device error,2023-12-01 20:25:00,-93.9,41.51341,8.0,1013.0,55.0,102.0
10826,0x1000000000007,Hot Data Ltd,device error,2023-12-01 20:26:00,-93.9,41.51341,3.0,1020.0,54.0,104.0
10827,0x1000000000009,AIAI Inc.,device error,2023-12-01 20:27:00,-93.9,41.51341,3.0,1002.0,55.0,101.0
10828,0x1000000000002,New World Corp,device error,2023-12-01 20:28:00,-93.9,41.51341,6.0,1007.0,52.0,104.0
10829,0x1000000000004,Hot Data Ltd,device error,2023-12-01 20:29:00,-93.9,41.51341,5.0,1017.0,51.0,101.0
10830,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 20:30:00,-93.9,41.51341,7.0,1000.0,51.0,104.0
10831,0x1000000000000,AIAI Inc.,device error,2023-12-01 20:31:00,-93.9,41.51341,2.0,1003.0,53.0,103.0
10832,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 20:32:00,-93.9,41.51341,1.0,1012.0,54.0,100.0
10833,0x1000000000002,New World Corp,system malfunction,2023-12-01 20:33:00,-93.9,41.51341,6.0,1012.0,55.0,106.0
10834,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 20:34:00,-93.9,41.51341,5.0,1004.0,50.0,103.0
10835,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 20:35:00,-93.9,41.51341,3.0,1000.0,51.0,102.0
10836,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 20:36:00,-93.9,41.51341,9.0,1008.0,53.0,106.0
10837,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 20:37:00,-93.9,41.51341,8.0,1014.0,51.0,106.0
10838,0x1000000000000,AIAI Inc.,device error,2023-12-01 20:38:00,-93.9,41.51341,8.0,1012.0,50.0,101.0
10839,0x1000000000005,New World Corp,tank below 10%,2023-12-01 20:39:00,-93.9,41.51341,4.0,1019.0,54.0,103.0
10840,0x1000000000005,New World Corp,device error,2023-12-01 20:40:00,-93.9,41.51341,5.0,1003.0,52.0,105.0
10841,0x1000000000008,New World Corp,device error,2023-12-01 20:41:00,-93.9,41.51341,3.0,1002.0,52.0,102.0
10842,0x1000000000005,New World Corp,tank below 10%,2023-12-01 20:42:00,-93.9,41.51341,10.0,1013.0,55.0,102.0
10843,0x1000000000001,Hot Data Ltd,device error,2023-12-01 20:43:00,-93.9,41.51341,3.0,1004.0,55.0,101.0
10844,0x1000000000002,New World Corp,tank below 5%,2023-12-01 20:44:00,-93.9,41.51341,1.0,1003.0,50.0,105.0
10845,0x1000000000009,AIAI Inc.,device error,2023-12-01 20:45:00,-93.9,41.51341,2.0,1018.0,53.0,105.0
10846,0x1000000000003,AIAI Inc.,device error,2023-12-01 20:46:00,-93.9,41.51341,2.0,1016.0,54.0,103.0
10847,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 20:47:00,-93.9,41.51341,5.0,1016.0,52.0,106.0
10848,0x1000000000009,AIAI Inc.,device error,2023-12-01 20:48:00,-93.9,41.51341,6.0,1002.0,52.0,107.0
10849,0x1000000000000,AIAI Inc.,device error,2023-12-01 20:49:00,-93.9,41.51341,5.0,1003.0,51.0,102.0
10850,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 20:50:00,-93.9,41.51341,2.0,1001.0,52.0,106.0
10851,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 20:51:00,-93.9,41.51341,3.0,1010.0,51.0,102.0
10852,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 20:52:00,-93.9,41.51341,10.0,1019.0,52.0,103.0
10853,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 20:53:00,-93.9,41.51341,4.0,1008.0,51.0,101.0
10854,0x1000000000008,New World Corp,tank below 5%,2023-12-01 20:54:00,-93.9,41.51341,4.0,1013.0,50.0,100.0
10855,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 20:55:00,-93.9,41.51341,5.0,1009.0,52.0,101.0
10856,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 20:56:00,-93.9,41.51341,5.0,1011.0,55.0,105.0
10857,0x1000000000002,New World Corp,device error,2023-12-01 20:57:00,-93.9,41.51341,3.0,1014.0,50.0,104.0
10858,0x1000000000008,New World Corp,device error,2023-12-01 20:58:00,-93.9,41.51341,3.0,1017.0,55.0,104.0
10859,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 20:59:00,-93.9,41.51341,9.0,1006.0,51.0,102.0
10860,0x1000000000004,Hot Data Ltd,device error,2023-12-01 21:00:00,-93.9,41.51341,3.0,1016.0,53.0,103.0
10861,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 21:01:00,-93.9,41.51341,4.0,1020.0,55.0,103.0
10862,0x1000000000008,New World Corp,tank below 5%,2023-12-01 21:02:00,-93.9,41.51341,3.0,1011.0,50.0,101.0
10863,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 21:03:00,-93.9,41.51341,4.0,1004.0,54.0,107.0
10864,0x1000000000005,New World Corp,device error,2023-12-01 21:04:00,-93.9,41.51341,6.0,1016.0,53.0,102.0
10865,0x1000000000005,New World Corp,tank below 10%,2023-12-01 21:05:00,-93.9,41.51341,7.0,1019.0,54.0,101.0
10866,0x1000000000002,New World Corp,tank below 10%,2023-12-01 21:06:00,-93.9,41.51341,2.0,1009.0,55.0,102.0
